Area Code,Year,mean_happiness,suicides,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,mean_happiness_3clusters,mean_happiness_binary,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,Code_E06000001,Code_E06000002,Code_E06000003,Code_E06000004,Code_E06000005,Code_E06000006,Code_E06000007,Code_E06000008,Code_E06000009,Code_E06000010,Code_E06000011,Code_E06000012,Code_E06000013,Code_E06000014,Code_E06000015,Code_E06000016,Code_E06000017,Code_E06000018,Code_E06000019,Code_E06000020,Code_E06000021,Code_E06000022,Code_E06000023,Code_E06000024,Code_E06000025,Code_E06000026,Code_E06000027,Code_E06000030,Code_E06000031,Code_E06000032,Code_E06000033,Code_E06000034,Code_E06000035,Code_E06000036,Code_E06000037,Code_E06000038,Code_E06000039,Code_E06000040,Code_E06000041,Code_E06000042,Code_E06000043,Code_E06000044,Code_E06000045,Code_E06000046,Code_E06000047,Code_E06000049,Code_E06000050,Code_E06000051,Code_E06000052,Code_E06000054,Code_E06000055,Code_E06000056,Code_E06000057,Code_E06000058,Code_E06000059,Code_E07000004,Code_E07000005,Code_E07000006,Code_E07000007,Code_E07000008,Code_E07000009,Code_E07000010,Code_E07000011,Code_E07000012,Code_E07000026,Code_E07000027,Code_E07000028,Code_E07000029,Code_E07000030,Code_E07000031,Code_E07000032,Code_E07000033,Code_E07000034,Code_E07000035,Code_E07000036,Code_E07000037,Code_E07000038,Code_E07000039,Code_E07000040,Code_E07000041,Code_E07000042,Code_E07000043,Code_E07000044,Code_E07000045,Code_E07000046,Code_E07000047,Code_E07000061,Code_E07000062,Code_E07000063,Code_E07000064,Code_E07000065,Code_E07000066,Code_E07000067,Code_E07000068,Code_E07000069,Code_E07000070,Code_E07000071,Code_E07000072,Code_E07000073,Code_E07000074,Code_E07000075,Code_E07000076,Code_E07000077,Code_E07000078,Code_E07000079,Code_E07000080,Code_E07000081,Code_E07000082,Code_E07000083,Code_E07000084,Code_E07000085,Code_E07000086,Code_E07000087,Code_E07000088,Code_E07000089,Code_E07000090,Code_E07000091,Code_E07000092,Code_E07000093,Code_E07000094,Code_E07000095,Code_E07000096,Code_E07000098,Code_E07000099,Code_E07000102,Code_E07000103,Code_E07000105,Code_E07000106,Code_E07000107,Code_E07000108,Code_E07000109,Code_E07000110,Code_E07000111,Code_E07000112,Code_E07000113,Code_E07000114,Code_E07000115,Code_E07000116,Code_E07000117,Code_E07000118,Code_E07000119,Code_E07000120,Code_E07000121,Code_E07000122,Code_E07000123,Code_E07000124,Code_E07000125,Code_E07000126,Code_E07000127,Code_E07000128,Code_E07000129,Code_E07000130,Code_E07000131,Code_E07000132,Code_E07000133,Code_E07000134,Code_E07000135,Code_E07000136,Code_E07000137,Code_E07000138,Code_E07000139,Code_E07000140,Code_E07000141,Code_E07000142,Code_E07000143,Code_E07000144,Code_E07000145,Code_E07000146,Code_E07000147,Code_E07000148,Code_E07000149,Code_E07000150,Code_E07000151,Code_E07000152,Code_E07000153,Code_E07000154,Code_E07000155,Code_E07000156,Code_E07000163,Code_E07000164,Code_E07000165,Code_E07000166,Code_E07000167,Code_E07000168,Code_E07000169,Code_E07000170,Code_E07000171,Code_E07000172,Code_E07000173,Code_E07000174,Code_E07000175,Code_E07000176,Code_E07000177,Code_E07000178,Code_E07000179,Code_E07000180,Code_E07000181,Code_E07000187,Code_E07000188,Code_E07000189,Code_E07000192,Code_E07000193,Code_E07000194,Code_E07000195,Code_E07000196,Code_E07000197,Code_E07000198,Code_E07000199,Code_E07000200,Code_E07000202,Code_E07000203,Code_E07000207,Code_E07000208,Code_E07000209,Code_E07000210,Code_E07000211,Code_E07000212,Code_E07000213,Code_E07000214,Code_E07000215,Code_E07000216,Code_E07000217,Code_E07000218,Code_E07000219,Code_E07000220,Code_E07000221,Code_E07000222,Code_E07000223,Code_E07000224,Code_E07000225,Code_E07000226,Code_E07000227,Code_E07000228,Code_E07000229,Code_E07000234,Code_E07000235,Code_E07000236,Code_E07000237,Code_E07000238,Code_E07000239,Code_E07000240,Code_E07000241,Code_E07000242,Code_E07000243,Code_E07000244,Code_E07000245,Code_E07000246,Code_E08000001,Code_E08000002,Code_E08000003,Code_E08000004,Code_E08000005,Code_E08000006,Code_E08000007,Code_E08000008,Code_E08000009,Code_E08000010,Code_E08000011,Code_E08000012,Code_E08000013,Code_E08000014,Code_E08000015,Code_E08000016,Code_E08000017,Code_E08000018,Code_E08000019,Code_E08000021,Code_E08000022,Code_E08000023,Code_E08000024,Code_E08000025,Code_E08000026,Code_E08000027,Code_E08000028,Code_E08000029,Code_E08000030,Code_E08000031,Code_E08000032,Code_E08000033,Code_E08000034,Code_E08000035,Code_E08000036,Code_E08000037,Code_E09000001,Code_E09000002,Code_E09000003,Code_E09000004,Code_E09000005,Code_E09000006,Code_E09000007,Code_E09000008,Code_E09000009,Code_E09000010,Code_E09000011,Code_E09000012,Code_E09000013,Code_E09000014,Code_E09000015,Code_E09000016,Code_E09000017,Code_E09000018,Code_E09000019,Code_E09000020,Code_E09000021,Code_E09000022,Code_E09000023,Code_E09000024,Code_E09000025,Code_E09000026,Code_E09000027,Code_E09000028,Code_E09000029,Code_E09000030,Code_E09000031,Code_E09000032,Code_E09000033,Code_N09000001,Code_N09000002,Code_N09000003,Code_N09000004,Code_N09000005,Code_N09000006,Code_N09000007,Code_N09000008,Code_N09000009,Code_N09000010,Code_N09000011,Code_S12000005,Code_S12000006,Code_S12000008,Code_S12000010,Code_S12000011,Code_S12000013,Code_S12000014,Code_S12000017,Code_S12000018,Code_S12000019,Code_S12000020,Code_S12000021,Code_S12000023,Code_S12000026,Code_S12000027,Code_S12000028,Code_S12000029,Code_S12000030,Code_S12000033,Code_S12000034,Code_S12000035,Code_S12000036,Code_S12000038,Code_S12000039,Code_S12000040,Code_S12000041,Code_S12000042,Code_S12000045,Code_S12000047,Code_S12000048,Code_S12000049,Code_S12000050,Code_W06000001,Code_W06000002,Code_W06000003,Code_W06000004,Code_W06000005,Code_W06000006,Code_W06000008,Code_W06000009,Code_W06000010,Code_W06000011,Code_W06000012,Code_W06000013,Code_W06000014,Code_W06000015,Code_W06000016,Code_W06000018,Code_W06000019,Code_W06000020,Code_W06000021,Code_W06000022,Code_W06000023,Code_W06000024,region_East Midlands,region_East of England,region_London,region_North East,region_North West,region_South East,region_South West,region_West Midlands,region_Yorkshire and The Humber,region_Wales,region_Scotland,region_NIreland,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,suicide_rates,no_rainy_days,inflation,previous_period_happiness_change
E07000181,3,-0.2699999999999996,8.0,2.1418705684514734,514.0,0.7194627265117788,-0.6334196800000003,-0.44000000000001194,-50.0,70.0,-1.0,3.0,-1.4699999999999989,-1.8999999999999986,,-0.0008410428931875527,-204.99999999999997,,,-1,0,0.0,0.0,0.0,27.70855954506138,15.183024458472127,57.1084159964665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.874,-0.09727626459143969,0.13618677042801555,-0.0019455252918287938,0.01556420233463035,-6.600000000000023,-1.0830733209999999,0.3799999999999999
E07000207,3,0.08000000000000007,-4.0,5.904351930953446,565.0,5.944096039759188,-0.28531866999999966,0.9000000000000057,-83.0,-375.0,-12.0,-2.0,6.530000000000001,2.6000000000000014,,-0.0016806722689075631,123.30000000000001,-0.29999999999999716,,0,1,3.264439155192673,0.0,26.45144768160043,54.45452080383236,13.587267632792022,2.2423247265825075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.909,-0.14690265486725665,-0.6637168141592921,-0.021238938053097345,-0.007079646017699115,-6.600000000000023,-1.0830733209999999,-0.20000000000000018
E07000208,3,-0.28000000000000025,-2.0,8.341074675956122,471.0,13.820665856793312,0.013581049999999983,0.37999999999999545,-55.0,-79.0,-11.0,-13.0,0.8299999999999983,-4.900000000000006,,-0.003260869565217391,-62.60000000000002,,,-1,0,21.692968789264715,0.0,0.0,74.5237975574207,0.0,3.78323365331457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.883,-0.11677282377919321,-0.16772823779193205,-0.02335456475583864,-0.004246284501061571,-6.600000000000023,-1.0830733209999999,0.45999999999999996
E07000209,3,0.33000000000000007,1.0,5.597819805299267,2505.0,9.245893144050342,-0.26382456000000065,1.0700000000000074,-82.0,-18.0,-31.0,3.0,0.75,-0.6000000000000085,,-0.0005987880221821605,60.30000000000007,,,1,1,0.0,0.0,62.71787596270775,9.593973787326036,0.6195108769085258,27.068639373057696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.889,-0.03273453093812375,-0.00718562874251497,-0.012375249500998005,0.0003992015968063872,-6.600000000000023,-1.0830733209999999,0.25
E07000210,3,-0.33000000000000007,-3.0,6.667447806167125,107.0,0.41421316338465886,0.15883539000000013,4.319999999999993,-72.0,-84.0,-10.0,-4.0,-5.680000000000007,1.0,,0.004993757802746567,-76.30000000000007,,,-1,0,0.0,0.0,0.0,37.21048908063974,36.559850619904196,26.229660299456057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.89,-0.6728971962616822,-0.7850467289719626,-0.09345794392523364,-0.028037383177570093,-6.600000000000023,-1.0830733209999999,0.29000000000000004
E07000211,3,0.1899999999999995,8.0,5.097774647230409,936.0,7.2477290836036445,-0.4380010200000002,3.3800000000000097,-179.0,-41.0,1.0,2.0,-5.789999999999992,-0.7999999999999972,,0.000700125239794448,-38.700000000000045,,,1,1,4.146984510600901,0.0,0.0,61.97064154674283,23.134543557069097,10.74783038558717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.868,-0.19123931623931623,-0.0438034188034188,0.0010683760683760685,0.008547008547008548,-6.600000000000023,-1.0830733209999999,0.11000000000000032
E07000212,3,0.2699999999999996,1.0,15.099723185194293,1086.0,13.915815721796434,-0.6134198300000007,2.4299999999999926,-78.0,7.0,-9.0,-1.0,1.1099999999999852,6.899999999999999,,0.0010437609616289515,42.799999999999955,,,1,1,0.0,0.0,11.542312605738356,36.03102809331446,45.296873021901504,7.129786279045678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.878,-0.0718232044198895,0.006445672191528545,-0.008287292817679558,0.0009208103130755065,-6.600000000000023,-1.0830733209999999,-0.6299999999999999
E07000213,3,0.21999999999999975,-10.0,6.476549303311671,478.0,10.64874944027224,-0.7611632200000003,-1.8500000000000085,-93.0,94.0,4.0,-2.0,0.660000000000025,7.899999999999999,,0.0014920143115340636,62.900000000000034,,,1,1,12.590240844472305,0.0,32.679824472710365,53.207215223150186,0.0,1.5227194596671454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.904,-0.19456066945606695,0.19665271966527198,0.008368200836820083,-0.02092050209205021,-6.600000000000023,-1.0830733209999999,-0.20999999999999996
E07000214,3,0.019999999999999574,-1.0,7.7944746621281595,571.0,6.004648081351888,-0.3132212400000003,-0.7800000000000011,-75.0,-110.0,-11.0,1.0,-0.7000000000000028,2.6999999999999957,,-0.002190077535809534,105.09999999999997,,,0,1,0.0,0.0,9.252491882290382,41.47442497199815,26.878387093124555,22.39469605258692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.922,-0.13134851138353765,-0.19264448336252188,-0.01926444833625219,-0.0017513134851138354,-6.600000000000023,-1.0830733209999999,-0.33000000000000007
E07000215,3,-0.3100000000000005,2.0,10.989278707625552,574.0,2.312700472653148,-0.84844783,0.9500000000000028,-84.0,90.0,-4.0,9.0,4.469999999999999,4.400000000000006,,-0.00020655087577571346,-153.60000000000002,,,-1,0,4.508163618531126,0.0,0.0,1.726187042058501,53.05717417642647,40.7084751629839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.894,-0.14634146341463414,0.156794425087108,-0.006968641114982578,0.003484320557491289,-6.600000000000023,-1.0830733209999999,0.040000000000000036
